,Q1,Q3,IQR,P90,Avg_Weekly_Supply,Median,Number of Partners ,DRY,FROZEN,PRODUCE,REFRIG,Monthly_Open_Hours,Average_monthly_served,Parent,Is_Disaster_Relief,Is_TEFAP,Is_CSFP,Is_Non_Church,info_web,C_pantry,C_Other,Partners_webpage,Is_multi_FB,Is_Other,isWeb,Is_Meal_Services,Is_White,Is_Multi,social_media,isEmail,Is_Pantries,Is_Black,Is_Hispanic,Is_Elderly_Services,Is_Children_Services,Is_Shelters_Group_Homes
68,1.9820442172890027,0.7354738975688715,-0.42124784855055286,0.27105868041093006,0.9905504043537676,1.3350750155055764,-0.34716296198471047,2.4724280309471682,1.190665960517872,0.8444320461314999,2.289063027921891,-0.2646930136127517,-0.4373628880575762,R1197,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,0,1,0,0,0
69,-0.25983744260097114,0.6380374401422155,1.1246252207313947,0.2898088410752661,0.5846241897361266,0.8951004431643693,-0.34716296198471047,-0.054098606312776784,0.016723390575264424,0.32679704141363175,0.16878169622579636,-0.12932859376719869,-0.31794578926077643,R1199,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1.0,1,1,0,1,0,0,0
70,-0.06548151026544827,1.2455465035964324,1.8628714060329534,1.1316407068703183,0.9422410179463645,1.3841545436099258,-0.34716296198471047,-0.001224411183418705,0.09288372587366005,0.3380027989544552,0.20159614816312107,-0.41746327736934075,-0.1342106582302172,R1200,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,1,0,0,0
71,1.6279386291044262,0.5567005070045371,-0.41497081176055467,0.2294583746367468,0.7543012370607575,1.0808626482067736,-0.34716296198471047,1.3201537555519132,0.6551281146227649,0.8502457479134341,1.748180475082218,-0.44852656433318056,-0.04889228028381023,R1208,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,1,0,0,0,0
72,1.0937180709764136,0.08313795961335424,-0.7023257791469327,-0.21984004725404863,0.2806652032701291,0.5393554822483648,-0.34716296198471047,0.8621937485435619,1.9343254582098817,3.8337327577957145,3.2646750897809342,-0.12932859376719869,0.5561739176775582,R1209,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
73,-0.5237010773890615,0.5910268292184007,1.254818740615697,0.4548572982578567,0.1862631156084039,-0.26191406416477103,-0.34716296198471047,-0.20254512410869452,-0.33962759967972106,-0.3455783483407738,0.03714987815252179,-0.41746327736934075,-0.5550804587627329,R1211,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,1,0,0,0,0
74,-0.3282383345049308,-0.7539228518190104,-0.8506416041849434,-0.6665573494459784,-0.5946719580468014,-0.5834883558462618,-0.34716296198471047,-0.36576289111024946,1.407666808375274,-0.3205437478118475,0.5016637413620407,-0.3792707114301935,-0.2807621505500731,R1212,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,0,0
75,0.4817994123361361,-0.16346707594103277,-0.6007266615459883,-0.3243699952260941,-0.06894042556450317,0.2603312914289596,-0.34716296198471047,2.0648721625241184,2.986862127330876,2.5894777484523006,2.190259286408462,-0.2570545004249223,-0.16158840954271775,R1215,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,1,1,0,0,0,0,0
76,0.09198073711648257,-0.43857055851879956,-0.7078251299629489,-0.591683278850856,-0.3816994006336757,-0.1853021178555428,-0.34716296198471047,0.2512248060902092,1.788512890770499,2.0005198518128346,-0.03200326141421641,-0.38690922461802296,-0.5373694196420535,R1217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,1,1,0,0,0,0,0
77,-0.2573286720241269,1.2261660335992746,1.9790799101451324,0.9404758541940937,0.8602218496034955,1.578405004067273,-0.34716296198471047,0.6864199359260106,1.6942740503322304,4.1235440946569915,0.2058365678894206,5.03430632120551,1.1481059525909687,R1218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,1,1,0,0,0,0,1
78,1.8301898100200178,1.1225110395396722,0.25661657577111174,0.8499854694376343,1.5067821942893989,1.4378046707838599,1.2179159649955416,1.8780446127807375,0.4326366833863527,1.7598913827538105,1.26644498693868,-0.35253591527279043,0.2174413475170122,R1221,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,1.0,1,1,1,0,0,0,0
79,1.333969747394205,0.960943538677539,0.3949335811436386,1.0042478701848911,1.2312355829348207,1.39481927477229,-0.34716296198471047,-0.23672106532331283,-0.13004963244853165,0.5284737856098435,0.6240072320792315,-0.022389409137586375,-0.15317825064279925,R1232,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,1,1,0,0,0,0,0
80,-0.5518878526936057,-0.7801704174844526,-0.7204903015392284,-0.7895115242224781,-0.7720997909381629,-0.7314887066709074,-0.34716296198471047,-0.5598364523663821,-0.5067419962190732,-0.7968073001467684,-0.5930352454075596,-0.38690922461802296,0.10256215573514703,R1233,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,1,1,0,0,0,0,0
81,-0.4524224780587216,-0.7526257337483345,-0.7552639743758557,-0.7735712201407817,-0.7247423180651407,-0.6204884435524232,-0.34716296198471047,-0.6702209948995558,-0.6399172940442791,-0.24913164192234913,-0.7259192333519444,-0.38690922461802296,-0.4347575281941121,R1234,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,1,1,0,1,0,0,0
